id_pelicula,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tags
196,13.043999,1990-05-25,244527583.0,118.0,Back to the Future Part III,7.1,2978.0,"Adventure Comedy Family ScienceFiction English UniversalPictures AmblinEntertainment U-DriveProductions MichaelJ.Fox ChristopherLloyd MarySteenburgen ThomasF.Wilson LeaThompson ElisabethShue JamesTolkan MattClark ChristopherWynne SeanSullivan MikeWatson Foster Freddie MarcMcClure WendieJoSperber JeffreyWeissman Flea J.J.Cohen RickyDeanLogan DeanCundey RichardDysart PatButtram HarryCarey,Jr. DubTaylor HughGillin BurtonGilliam BillMcKinney DonovanScott MarvinJ.McIntyre KalebHenley ToddCameronBrown DannelEvans LeslieA.Prickett JoB.Cummings SteveMcArthur JohnIckes JamesA.Rammel MichaelKlastorin MichaelMills Flea KennyMyers BradMcPeters PhinnaesD. RodKuehne LenoFletcher JoeyNewington LarryIngold TimKonrad GlennFox FrankBeard BillyGibbons DorothyHack DustyHill MarionTumen RobertZemeckis"
3170,13.698132,1942-08-14,267447150.0,70.0,Bambi,6.8,1450.0,Animation Drama Family English WaltDisneyProductions DonnieDunagan PeterBehn StanAlexander CammieKing WillWright HardieAlbright AnnGillis TimDavis SamEdwards SterlingHolloway OtisHarlan DavidHand JamesAlgar SamuelArmstrong WilliamRoberts PaulSatterfield GrahamHeid NormanWright
242,17.185349,1990-12-24,136766062.0,162.0,The Godfather: Part III,7.1,1589.0,Crime Drama Thriller English Italiano Deutsch Latin ParamountPictures AlPacino DianeKeaton AndyGarcía TaliaShire SofiaCoppola EliWallach JoeMantegna GeorgeHamilton BridgetFonda RafVallone FrancD'Ambrosio DonalDonnelly RichardBright HelmutBerger DonNovello JohnSavage FrancoCitti MarioDonatone VittorioDuse EnzoRobutti MicheleRusso AlMartino RobertCicchini RogerioMiranda CarlosMiranda VitoAntuofermo RobertVento WillieBrown JeannieLinero JeanneSavarinoPesch JanetSavarinoSmith TereLivrano CarmineCaridi DonCostello AlRuscio MickeyKnox MichaelBowen BrettHalsey FrancisFordCoppola
9325,22.845448,1967-10-17,205843612.0,78.0,The Jungle Book,7.1,1791.0,Family Animation Adventure English WaltDisneyPictures BruceReitherman PhilHarris SebastianCabot LouisPrima GeorgeSanders SterlingHolloway J.PatO'Malley VernaFelton ClintHoward ChadStuart LordTimHudson JohnAbbott BenWright DarleenCarr WolfgangReitherman
12230,15.727519,1961-01-25,215880014.0,79.0,One Hundred and One Dalmatians,6.8,1643.0,Adventure Animation Comedy Family English WaltDisneyProductions RodTaylor J.PatO'Malley BettyLouGerson MarthaWentworth BenWright CateBauer DavidFrankham FrederickWorlock LisaDavis TomConway TudorOwen GeorgePelling RamsayHill QueenieLeonard MarjorieBennett MickeyMaga BarbaraBeaird MimiGibson SandraAbbott ThurlRavenscroft BillLee HamiltonLuske WolfgangReitherman ClydeGeronimi
15969,12.099799,1994-12-15,0.0,69.0,The Return of Jafar,5.7,447.0,Family Adventure Animation Romance English WaltDisneyTelevisionAnimation ScottWeinger LindaLarkin JonathanFreeman GilbertGottfried DanCastellaneta FrankWelker ValBettin JasonAlexander JeffBennett B.J.Ward JimCummings AlanZaslove TadStones TobyShelton
87,15.802306,1984-05-23,333000000.0,118.0,Indiana Jones and the Temple of Doom,7.1,2841.0,Adventure Action English  Lucasfilm ParamountPictures HarrisonFord KateCapshaw JonathanKeQuan AmrishPuri RoshanSeth PhilipStone RoyChiao DavidYip RicYoung ChuaKahJoo RexNgui PhilipTan DanAykroyd AkioMitamura MichaelYama D.R.Nanayakkara DharmadasaKuruppu StanyDeSilva RubydeMel DenavakaHamine IranganieSerasinghe DharshanaPanangala RajSingh FrankOlegario AhmedElShenawi ArthurF.Repola NizwarKaranj PatRoach MotiMakan MellanMitchell BhaskerPatel ArjunPandher ZiaGelani DebbieAstell MaureenBacchus CorinneBarton CarolBeddington SharonBoone ElizabethBurville MarisaCampbell ChristineCartwright AndreaChance JanColton LouiseDalgleish LorraineDoyle VanessaFieldwright BrendaGlassman ElaineGough SueHadleigh Sarah-JaneHassell SamanthaHughes JulieKirk DeirdreLaird VickiMcDonald NinaMcMahon JuliaMarstand GaynorMartine LisaMulidore DawnReddall RebekkahSekyi ClareSmalley LeeSprintall JennyTurnock RuthWelby DickeyBeer SidGanis GeorgeLucas FrankMarshall StevenSpielberg StevenSpielberg
36647,15.043454,1998-08-21,131183530.0,120.0,Blade,6.5,1950.0,Horror Action Pусский English NewLineCinema AmenRaFilms ImaginaryForces MarvelEnterprises WesleySnipes StephenDorff KrisKristofferson N'BusheWright DonalLogue UdoKier ArlyJover TraciLords KevinPatrickWalls TimGuinee SanaaLathan EricEdwards DonnaWong CarmenThomas ShannonLee KennyJohnson ClintCurtis JudsonScott SidneyS.Liufau KeithLeonWilliams AndrayJohnson StephenR.Peluso MarcusAurelius JohnEnosIII Eboni'Chrystal'Adams LyleConway FreemanWhite D.V.DeVincentis MarcusSalgado EsauMcKnightJr. ErlVanDouglas MattSchulze LennoxBrown YvetteOcampo IrenaStepic JenyaLano LevanUchaneishvili Richard'Dr.'Baily NikkiDiSanto RyanGlorioso JeffImada ElliottJames StephenNorrington GeraldOkamura FrankieRay CarrieSeeley BethTheriac TedKing StephenNorrington
1091,16.83125,1982-06-25,19629760.0,109.0,The Thing,7.8,1629.0,Horror Mystery ScienceFiction English Norsk UniversalPictures Turman-FosterCompany KurtRussell KeithDavid WilfordBrimley DonaldMoffat RichardDysart CharlesHallahan T.K.Carter DavidClennon PeterMaloney RichardMasur JoelPolis ThomasG.Waites JohnCarpenter
9945,13.318722,1998-04-15,0.0,108.0,Vampires,5.8,262.0,"Action Drama Fantasy Horror Thriller English Latin ColumbiaPictures LargoEntertainment JVCEntertainmentNetworks FilmOffice SpookyToothProductions StormKingProductions JamesWoods DanielBaldwin SherylLee ThomasIanGriffith MaximilianSchell TimGuinee MarkBooneJunior GregorySierra Cary-HiroyukiTagawa ThomasRosales,Jr. ClarkeColeman MarkSivertsen JohnCarpenter"
707,12.840798,1985-05-24,152427960.0,131.0,A View to a Kill,6.0,515.0,Adventure Action Thriller English EonProductions RogerMoore ChristopherWalken TanyaRoberts GraceJones PatrickMacnee PatrickBauchau DavidYip FionaFullerton ManningRedwood AlisonDoody WilloughbyGray DesmondLlewelyn RobertBrown LoisMaxwell WalterGotell GeoffreyKeen JeanRougerie DanielBenzali BogdanKominowski PapillonSoo MaryStavin DominiqueRisbourg CaroleAshby AnthonyChinn LucienJérôme JoeFlood GerardBühr DolphLundgren TonySibbald BillAckridge RonTarr TaylorMcAuley PeterEnsor SevaNovgorodtsev SianAdey-Jones CarolineHallett NikeClark PaulaThomas GloriaDouse Lou-AnneRonchi ElkeRitschel MayakoTorigai JohnGlen
871,17.784978,1968-02-07,33395426.0,112.0,Planet of the Apes,7.5,958.0,ScienceFiction Adventure Drama Action English TwentiethCenturyFoxFilmCorporation APJACProductions CharltonHeston RoddyMcDowall KimHunter MauriceEvans JamesDaly LindaHarrison RobertGunner LouWagner WoodrowParfrey JeffBurton JamesWhitmore BuckKartalian NormanBurton WrightKing PaulLambert ArmyArcherd EldonBurke WilliamGraeffJr. LarsHensen FelixSilla JamesBacon BillyCurtis FrankDelfino BuddyDouglas JerryMaren HarryMonty DavidChow CassMartin SmokeyRoberds JoeTornatore DianneStanley FranklinJ.Schaffner
603,33.366332,1999-03-30,463517383.0,136.0,The Matrix,7.9,9079.0,Action ScienceFiction English VillageRoadshowPictures GrouchoIIFilmPartnership SilverPictures WarnerBros. KeanuReeves LaurenceFishburne Carrie-AnneMoss HugoWeaving GloriaFoster JoePantoliano MarcusChong PaulGoddard RobertTaylor JulianArahanga MattDoran BelindaMcClory AnthonyRayParker DavidAston MarcAden AdaNicodemou DeniGordon RowanWitt EleanorWitt TamaraBrown JanayaPender AdrynWhite NatalieTjen BillYoung DavidO'Connor JeremyBall FionaJohnson HarryLawrence SteveDodd LukeQuinton LawrenceWoodward MichaelButcher BernardLedger RobertSimper ChrisPattinson NigelHarbach LanaWachowski LillyWachowski
564,23.984065,1999-04-16,415885488.0,124.0,The Mummy,6.6,2796.0,Adventure Action Fantasy English العربية UniversalPictures AlphavilleFilms BrendanFraser RachelWeisz JohnHannah ArnoldVosloo KevinJ.O'Connor OdedFehr JonathanHyde ErickAvari BernardFox PatriciaVelásquez StephenDunham CoreyJohnson TucWatkins OmidDjalili AharonIpalé CarlChase MohammedAfifi AbderrahimElAadili JakeArnott MasonBall IsobelBrook JamesTraherneBurton PeterChequer PorlSmith IanWarner NickLaurant StephenSommers
1893,15.649091,1999-05-19,924317558.0,136.0,Star Wars: Episode I - The Phantom Menace,6.4,4526.0,Adventure Action ScienceFiction English Lucasfilm LiamNeeson EwanMcGregor NataliePortman JakeLloyd IanMcDiarmid AnthonyDaniels KennyBaker PernillaAugust FrankOz OliverFordDavies HughQuarshie AhmedBest TerenceStamp SamuelL.Jackson RayPark PeterSerafinowicz KeiraKnightley SilasCarson BrianBlessed AndrewSecombe LewisMacleod GregProops ScottCapurro DominicWest SofiaCoppola RalphBrown SteveSpeirs WarwickDavis JeromeBlake AlanRuscoe CeliaImrie BenedictTaylor ClarenceSmith KarolCristinadaSilva LizWilson CandiceOrwell BronaghGallagher JohnFensom MargaretTowner DhruvChanchani OliverWalpole KatieLucas MeganUdall HassaniShapi GinClarke KhanBonfils MichelleTaylor MichaelaCottrell DipikaO'NeillJoti PhilEason MarkCoulier LindsayDuncan JamesTaylor ChrisSanders TobyLongworth MarcSilk AmandaLucas DannyWagner GeorgeLucas
36685,8.699428,1975-08-14,112892319.0,100.0,The Rocky Horror Picture Show,7.4,703.0,Comedy Horror Music ScienceFiction English TwentiethCenturyFoxFilmCorporation MichaelWhiteProductions TimCurry SusanSarandon BarryBostwick RichardO'Brien PatriciaQuinn NellCampbell JonathanAdams MeatLoaf CharlesGray FranFullenwider PeterHinwood PerryBedden JimSharman
37135,12.453452,1999-06-18,448000000.0,88.0,Tarzan,7.1,1715.0,Adventure Animation Drama Family English WaltDisneyPictures TonyGoldwyn GlennClose MinnieDriver BrianBlessed NigelHawthorne LanceHenriksen WayneKnight AlexD.Linz RosieO'Donnell TaylorDempsey JasonMarsden KevinLima ChrisBuck
2667,14.838386,1999-07-14,248000000.0,81.0,The Blair Witch Project,6.3,1090.0,Horror Mystery English ArtisanEntertainment HaxanFilms MichaelC.Williams HeatherDonahue JoshuaLeonard BobGriffith JimKing SandraSánchez EdSwanson PatriciaDeCou MarkMason JackieHallex DanielMyrick EduardoSánchez
620,22.089729,1984-06-07,295212467.0,107.0,Ghostbusters,7.3,2431.0,Comedy Fantasy English ColumbiaPicturesCorporation DelphiFilms BlackRhinoProductions BillMurray DanAykroyd SigourneyWeaver HaroldRamis RickMoranis AnniePotts WilliamAtherton ErnieHudson DavidMargulies JenniferRunyon MichaelEnsign SlavitzaJovan StevenTash AliceDrummond JordanCharney TimothyCarhart JohnRothman TomMcDermott JohnRing NormanMatlock JoeCirillo JoeSchmieg RogerGrimsby LarryKing JoeFranklin CaseyKasem ReginaldVelJohnson RhodaGemignani MurrayRubin LarryDilg DannyStone PattyDworkin JeanKasem LennyDelGenio FrancesE.Nealy SamMoses ChristopherWynkoop WinstonMay TommyHollis EdaReissMerin RicMancini CarolAnnHenry JamesHardie FrantzTurner PaulTrafas CherylBirchenfield KymberlyHerrin StanleyGrover RuthOliver NancyKelly IvanReitman
9638,6.609336,1979-03-28,11988469.0,89.0,Phantasm,6.5,166.0,Horror ScienceFiction English AVCOEmbassyPictures NewBreedProductions AngusScrimm A.MichaelBaldwin BillThornbury ReggieBannister KathyLester TerrieKalbus LynnEastman-Rossi KennethV.Jones SusanHarper DavidArntzen RalphRichmond BillCone DonCoscarelli
658,13.78884,1964-09-17,124881062.0,110.0,Goldfinger,7.2,1005.0,Adventure Action Thriller 普通话 English Español UnitedArtists EonProductions Danjaq SeanConnery HonorBlackman GertFröbe ShirleyEaton TaniaMallet HaroldSakata BernardLee MartinBenson CecLinder AustinWillis LoisMaxwell DesmondLlewelyn BurtKwouk NadjaRegin MargaretNolan BillNagy MichaelMellinger PeterCranwell RichardVernon MaiLing VarleyThomas JohnMcLaren RobertMacLeod VictorBrooks AlfJoint GerryDuggan CaronGardner HalGalili RolandBrand BillBrandon NormanChancer BillEdwards LaurenceHerder WilliamHurndell JohnMaxim JohnMcCarthy LennyRabbin RaymondYoung GuyHamilton
657,12.536729,1963-10-11,78898765.0,115.0,From Russia with Love,6.9,773.0,Action Thriller Adventure English Pусский Türkçe Română UnitedArtists EonProductions Danjaq SeanConnery DanielaBianchi PedroArmendáriz LotteLenya RobertShaw BernardLee EuniceGayson WalterGotell FrancisdeWolff NadjaRegin LoisMaxwell AlizaGur DesmondLlewelyn VladekSheybal GeorgePastell MartineBeswick JanWilliams PeterMadden JulieMendez AnthonyDawson HasanCeylan NevilleJason PeterBayliss NusretAtaer PeterBrayham BillBrandon MorisFarhi AlfMangan DidoPlumb ErnieRice FredWood AndreCharisse HugodeVernier ElizabethCounsell MichaelCulver VictorHarrington AileenLewis BarbaraJefford JimO'Brady EricPohlmann PatRyan BobSimmons GordonSterne NikkiVanderZyl BedriÇavusoglu TerenceYoung
646,19.931606,1962-10-04,59600000.0,110.0,Dr. No,6.9,953.0,Adventure Action Thriller English Français UnitedArtists EonProductions SeanConnery UrsulaAndress JosephWiseman JackLord BernardLee AnthonyDawson ZenaMarshall JohnKitzmiller EuniceGayson LoisMaxwell PeterBurton TerenceYoung
699,9.765123,1981-06-23,195312802.0,127.0,For Your Eyes Only,6.3,497.0,Adventure Action Thriller ελληνικά English Italiano UnitedArtists EonProductions RogerMoore CaroleBouquet ChaimTopol Lynn-HollyJohnson JulianGlover CassandraHarris JillBennett MichaelGothard JohnWyman JackHedley LoisMaxwell DesmondLlewelyn GeoffreyKeen WalterGotell JamesVilliers JohnMoreno CharlesDance PaulAngelis TobyRobins JackKlaff AlkisKritikos StagTheodore StefanKalipha GrahamCrowden NoelJohnson WilliamHoyland PaulBrooke FredBryant RobbinYoung GrahamHawkes JohnWells JanetBrown MaureenBennett AndyBradford JeremyBulloch CliveCurtis LallaDean EvelynDrogue SheenaEaston EvaRueber-Staier JohnGlen
709,11.137888,1989-07-07,156167015.0,133.0,Licence to Kill,5.9,549.0,Adventure Action Thriller English Español EonProductions TimothyDalton CareyLowell RobertDavi TalisaSoto AnthonyZerbe FrankMcRae DavidHedison WayneNewton BeniciodelToro AnthonyStarke EverettMcGill DesmondLlewelyn PedroArmendárizJr. RobertBrown GrandL.Bush PriscillaBarnes DonStroud CarolineBliss Cary-HiroyukiTagawa AlejandroBracho GuyDeSaintCyr RaferJohnson DianeHsu ChristopherNeame JohnGlen
253,9.773768,1973-07-05,161777836.0,121.0,Live and Let Die,6.4,540.0,Adventure Action Thriller English Magyar UnitedArtists EonProductions Danjaq RogerMoore YaphetKotto JaneSeymour CliftonJames JuliusHarris GeoffreyHolder DavidHedison GloriaHendry BernardLee LoisMaxwell TommyLane EarlJollyBrown LonSatton MadelineSmith RoyStewart GuyHamilton
660,10.517835,1965-12-16,141195658.0,130.0,Thunderball,6.5,572.0,Adventure Action Thriller English Français EonProductions Metro-Goldwyn-Mayer(MGM) SeanConnery ClaudineAuger AdolfoCeli LucianaPaluzzi RikVanNutter GuyDoleman MollyPeters MartineBeswick BernardLee DesmondLlewelyn LoisMaxwell RolandCulver EarlCameron PaulStassino RoseAlba PhilipLocke GeorgePravda EdwardUnderdown KevinMcClory TerenceYoung
18111,8.244989,1989-10-01,0.0,96.0,Bride of Re-Animator,6.1,70.0,Comedy Horror ScienceFiction English WildStreetPictures JeffreyCombs BruceAbbott ClaudeEarlJones FabianaUdenio DavidGale KathleenKinmont MelStewart IreneForrest MichaelStrasser MarySheldon JohnnyLegend BrianYuzna
36643,12.130127,1999-11-08,361832400.0,128.0,The World Is Not Enough,6.0,878.0,Adventure Action Thriller English Pусский EonProductions Metro-Goldwyn-Mayer(MGM) PierceBrosnan SophieMarceau RobertCarlyle DeniseRichards RobbieColtrane DesmondLlewelyn JohnCleese MariaGraziaCucinotta SamanthaBond MichaelKitchen ColinSalmon DavidCalder SerenaScottThomas JudiDench UlrichThomsen Claude-OliverRudolph PatrickMalahide OmidDjalili JeffNuttall JohnAlbasiny MichaelApted
863,17.547693,1999-10-30,497366869.0,92.0,Toy Story 2,7.3,3914.0,Animation Comedy Family English PixarAnimationStudios TomHanks TimAllen JoanCusack KelseyGrammer DonRickles JimVarney WallaceShawn JohnRatzenberger AnniePotts WayneKnight JohnMorris LaurieMetcalf EstelleHarris R.LeeErmey JodiBenson JonathanHarris JoeRanft AndrewStanton JeffPidgeon CoreyBurton JohnLasseter MickieMcGowan PhilProctor LeeUnkrich JohnLasseter
25188,5.961382,1971-10-03,29133000.0,118.0,The Last Picture Show,7.6,133.0,Drama English ColumbiaPicturesCorporation BBSProductions TimothyBottoms JeffBridges CybillShepherd BenJohnson ClorisLeachman EllenBurstyn EileenBrennan CluGulager SamBottoms SharonUllrick RandyQuaid BillThurman JessieLeeFulton HelenaHumann BarcDoyle GaryBrockette JohnHillerman JoeHeathcock KimberlyHyde NobleWillingham JaniceO'Malley GroverLewis PeterBogdanovich
8374,12.457908,1999-01-22,30471.0,108.0,The Boondock Saints,7.2,848.0,Action Thriller Crime English Español FranchisePictures BroodSyndicate B.D.S.ProductionsInc. WillemDafoe NormanReedus SeanPatrickFlanery DavidDellaRocco DavidFerry BrianMahoney BillyConnolly CarloRota RonJeremy BobMarley RichardFitzpatrick RobertPemberton DotJones MarkusParilo JeffreyR.Smith TroyDuffy
2787,6.424399,2000-02-18,53187659.0,108.0,Pitch Black,6.7,1812.0,Thriller ScienceFiction Action English InterscopeCommunications VinDiesel RadhaMitchell ColeHauser LewisFitz-Gerald ClaudiaBlack KeithDavid RhianaGriffith JohnMoore SimonBurke LesChantery SamSari FirassDirani RicAnderson VicWilson AngelaMoore DavidTwohy
889,6.053595,2000-04-28,59468275.0,90.0,The Flintstones in Viva Rock Vegas,4.4,140.0,ScienceFiction Comedy Family Romance English UniversalPictures AmblinEntertainment MarkAddy StephenBaldwin KristenJohnston JaneKrakowski JoanCollins ThomasGibson HarveyKorman AlanCumming JohnTaylor AlexMeneses TonyLongo DannyWoodburn TaylorNegron KristenStewart BrianLevant
12476,5.467128,1987-10-30,0.0,96.0,The Hidden,6.7,85.0,Action Horror ScienceFiction Thriller English NewLineCinema HeronCommunications ThirdElmStreetVenture MegaEntertainment KyleMacLachlan MichaelNouri ClaudiaChristian ClarenceFelder CluGulager EdO'Ross RichardBrooks LarryCedar KatherineCannon JohnMcCann ChrisMulkey LinShaye JamesLuisi FrankRenzulli DuaneDavis KristenClayton WhitneyReis WilliamBoyett DekeAnderson DannyTrejo JackSholder
955,18.97178,2000-05-24,546388105.0,123.0,Mission: Impossible II,5.9,1966.0,Adventure Action Thriller English ParamountPictures Cruise/WagnerProductions MunichFilmPartners&Company(MFP)MI2Productions TomCruise DougrayScott ThandieNewton VingRhames RichardRoxburgh JohnPolson BrendanGleeson RadeSerbedzija WilliamMapother DominicPurcell MathewWilkinson NicholasBell CristinaBrogeras KeeChan KimFleming AnthonyHopkins ChristianManon JohnWoo
668,9.356264,1969-12-12,81974493.0,142.0,On Her Majesty's Secret Service,6.5,464.0,Adventure Action Thriller English Deutsch UnitedArtists EonProductions Danjaq GeorgeLazenby DianaRigg TellySavalas GabrieleFerzetti IlseSteppat AngelaScoular LoisMaxwell GeorgeBaker BernardLee DesmondLlewelyn CatherineSchell BernardHorsfall VirginiaNorth GeoffreyCheshire JulieEge MonaChong JoannaLumley JennyHanley SallySheridan Zaheera AnouskaHempel IngridBack HelenaRonee PeterR.Hunt
691,9.781451,1977-07-07,185438673.0,125.0,The Spy Who Loved Me,6.6,515.0,Adventure Action Thriller English Italiano العربية UnitedArtists EonProductions Danjaq RogerMoore BarbaraBach CurdJürgens RichardKiel CarolineMunro WalterGotell GeoffreyKeen BernardLee GeorgeBaker MichaelBillington DesmondLlewelyn VernonDobtcheff LoisMaxwell SydneyTafler OlgaBisera EdwarddeSouza ValerieLeon NadimSawalha SueVanner EvaRueber-Staier KevinMcNally SeanBury MiltonReid CyrilShaps MiloSperber AlbertMoses ShaneRimmer BryanMarshall GeorgeRoubicek LewisGilbert
698,10.576273,1979-06-26,210308099.0,126.0,Moonraker,5.9,551.0,Action Adventure Thriller ScienceFiction English Italiano UnitedArtists EonProductions RogerMoore LoisChiles MichaelLonsdale CorinneCléry RichardKiel BernardLee GeoffreyKeen DesmondLlewelyn LoisMaxwell ToshirôSuga EmilyBolton BlancheRavalec IrkaBochenko LeilaShenna WalterGotell AlfieBass MikeMarshall DouglasLambert ArthurHoward LewisGilbert
